qtr,down,time,TimeUnder,TimeSecs,yrdline100,ydstogo,GoalToGo,FirstDown,DefensiveTeam,Yards.Gained,Touchdown,ExPointResult,TwoPointConv,play_type,PassAttempt,PassOutcome,PassLength,QBHit,PassLocation,InterceptionThrown,RushAttempt,RunLocation,RunGap,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,Sack,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,Season,TimeSecs_Remaining,Under_TwoMinute_Warning,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa
4,2,07:09:00,8,429,60,10,0,1,PHI,19,0,NA,NA,Pass,1,Complete,Deep,0,middle,0,0,NA,NA,NA,NA,0,NA,0,-18,18,NE,PHI,2,2,3,2015,429,0,0.3000709003669764,0.11124526147790886,0.08168427676620875,0.0014471243253166154,0.13248328904896467,0.00299178045845493,0.37007736755616977,0,0,2.486740792713632,0.9807390360988189
4,1,06:38:00,7,398,41,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-18,18,NE,PHI,2,2,3,2015,398,0,0.20322115044812536,0.14292073094184238,0.04321369177801102,1.7877653922562364e-4,0.0691433461152904,0.002553065323965827,0.5387692388535394,0,0,3.4674798288124506,-0.4177057114546967
4,2,06:35:00,7,395,41,10,0,1,PHI,19,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-18,18,NE,PHI,2,2,3,2015,395,0,0.2263802839223323,0.15401556180655435,0.05202803613382825,3.4399699247677926e-4,0.08443154841406411,0.002922760072998072,0.47987781265774604,0,0,3.049774117357754,0.9411382203902057
4,1,05:58:00,6,358,22,10,0,0,PHI,8,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-18,18,NE,PHI,2,2,3,2015,358,0,0.13885783781107824,0.16459617865507598,0.024715045411025816,3.104032432543739e-5,0.0392466361865115,0.002252898607579615,0.6303003630044034,0,0,3.9909123377479596,0.11993270104274645
4,2,05:33:00,6,333,14,2,0,0,PHI,14,1,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-18,18,NE,PHI,2,2,3,2015,333,0,0.12175576198409725,0.17504866624154436,0.018146816657178363,2.6398335889307396e-5,0.028341003975806956,0.0018646044769771884,0.6548167483285066,0,0,4.110845038790706,2.889154961209294
4,1,05:25:00,6,325,56,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Deep,0,left,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,325,0,0.2686802306330727,0.16608573267738116,0.0715952012244753,5.613652407932226e-4,0.09701769893789455,0.0021464539728653976,0.39391331731351764,0,0,2.4073620687873913,-0.3303581799385946
4,2,05:19:00,6,319,56,10,0,1,PHI,11,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,319,0,0.2916092848934901,0.16425109502424134,0.08400673152081041,8.934823804848678e-4,0.11466162326851669,0.0024008673132421337,0.3421769155992145,0,0,2.0770038888487967,0.6105448168821566
4,1,04:52:00,5,292,45,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,292,0,0.23403138621010575,0.18830603277615693,0.05409957291296407,2.1171811150551487e-4,0.07274223688801759,0.0020684211413826868,0.44854063195986754,0,0,2.6875487057309533,-0.3985706275379015
4,2,04:44:00,5,284,45,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,1,left,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,284,0,0.2596154779530273,0.19556554631324335,0.0637859895761655,3.815548422085786e-4,0.08676310667834453,0.002318002462707194,0.39157032217430354,0,0,2.2889780781930518,-0.5792341001354893
4,3,04:37:00,5,277,45,10,0,0,PHI,-2,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,277,0,0.2917055370632031,0.20628261628963165,0.08020873741665131,5.600833317830654e-4,0.11021531944759017,0.0029820036837026327,0.308045702767438,0,0,1.7097439780575625,-0.977137098574221
4,4,04:12:00,5,252,47,12,0,1,PHI,25,0,NA,NA,Pass,1,Complete,Deep,0,left,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,252,0,0.3971119258442903,0.19113492881780655,0.10826491908263965,0.0012619292617694863,0.14141606517200783,0.0037089618663999945,0.1571012699550862,0,0,0.7326068794833415,2.4594870076921924
4,1,03:44:00,4,224,22,10,0,0,PHI,9,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,224,0,0.1617573061513778,0.226775838738614,0.027890554777882545,2.5529564093196062e-5,0.03690202924122986,0.0017732117031029066,0.5448755298236997,0,0,3.1920938871755338,0.3300276234642965
4,2,03:24:00,4,204,13,1,0,1,PHI,12,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,204,0,0.130652734298093,0.23008630231478733,0.018115673125484736,1.7306435438530546e-5,0.02314792802191697,0.0013142531624952627,0.5966658026417843,0,0,3.5221215106398303,2.769762070318131
4,1,03:02:00,4,182,1,1,1,0,PHI,1,1,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,-11,11,NE,PHI,2,2,3,2015,182,0,0.03621929468895667,0.03728858121909416,0.004976687636261331,6.058447268804461e-5,0.007458433723645177,0.0012446875579671698,0.9127517307013875,0,0,6.291883580957961,0.7081164190420388
4,1,01:02:00,2,62,75,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Deep,0,left,0,0,NA,NA,NA,NA,0,NA,0,-4,4,NE,PHI,0,0,2,2015,62,1,0.6415352384738499,0.14711220894410484,0.05766897549286744,0.0020495085838701053,0.03383584884303312,3.800396465694599e-4,0.11741818001570521,0,0,0.3531737480270345,-0.08719271883191865
4,2,00:56:00,1,56,75,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,-4,4,NE,PHI,0,0,2,2015,56,1,0.6638422589499265,0.13057611093877214,0.06552922308325312,0.0025668411164547693,0.03839973378420015,4.128660502462938e-4,0.098672966077147,0,0,0.26598102919511585,-0.04713397223666155
4,3,00:50:00,1,50,75,10,0,1,PHI,12,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,-4,4,NE,PHI,0,0,2,2015,50,1,0.6810011141978655,0.1062103929660265,0.08026360155360243,0.0030092533415978376,0.046290522003414554,4.7543304355445213e-4,0.0827496828939387,0,0,0.2188470569584543,0.24017068879384984
4,1,00:35:00,1,35,63,10,0,0,PHI,0,0,NA,NA,Spike,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,-4,4,NE,PHI,0,0,2,2015,35,1,0.5892924488802332,0.1870192669016448,0.04705051201245781,7.811244742789434e-4,0.027336324597908055,4.0135878519141394e-4,0.14811896434828567,0,0,0.45901774575230414,-0.127095655876863
4,2,00:34:00,1,34,63,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-4,4,NE,PHI,0,0,2,2015,34,1,0.6106892300756134,0.1762107712802562,0.054090441721496844,0.0011293224220859342,0.031579397485302925,4.407014897634402e-4,0.12586013552548134,0,0,0.33192208987544114,-0.11805278557228538
4,3,00:31:00,1,31,63,10,0,0,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,-4,4,NE,PHI,0,0,2,2015,31,1,0.6342103667850282,0.15737278889431833,0.06625312375174068,0.0014341331993621307,0.038487056240953575,5.252071475825908e-4,0.10171732398101443,0,0,0.21386930430315576,-0.11367611407536238
4,4,00:26:00,1,26,63,10,0,1,PHI,0,0,NA,NA,Pass,1,Incomplete Pass,Deep,1,middle,0,0,NA,NA,NA,NA,0,NA,0,-4,4,NE,PHI,0,0,2,2015,26,1,0.6977725667429465,0.10421815404159586,0.08398275558808423,0.0019563237537600356,0.04673905796223866,6.055474922538911e-4,0.06472559441912085,0,0,0.10019319022779338,-2.1084458074744217
1,1,13:01:00,14,3481,66,10,0,0,HOU,2,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1681,0,9.859770735497245e-4,0.2764459970216439,0.13108923401083766,0.0019507418409929057,0.19785459851348647,0.003876413634737864,0.3877970379047515,0,0,2.2107242361696384,-0.18054068066218543
1,2,12:25:00,13,3445,64,8,0,0,HOU,-2,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,tackle,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1645,0,0.0011573984482919366,0.2729775859782934,0.1455255101016869,0.0023090198331133225,0.2172080763294732,0.0042101243349813786,0.3566122849741597,0,0,2.030183555507453,-0.3427385784511743
1,3,11:44:00,12,3404,66,10,0,0,HOU,0,0,NA,NA,Pass,1,Incomplete Pass,Deep,0,left,0,0,NA,NA,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1604,0,0.0014720200698928477,0.23536348926859574,0.19303001193924763,0.00345995988986245,0.2844177391103984,0.0050470974831235286,0.27720968223887943,0,0,1.6874449770562787,-0.22064961673402128
1,4,11:35:00,12,3395,66,10,0,1,HOU,11,0,NA,NA,Punt,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1595,0,0.0017422363819663428,0.15706670564739592,0.26317893080162374,0.004755359388364643,0.3710780618904451,0.006168854463303961,0.19600985142690025,0,0,1.4667953603222574,-3.467538926991221
1,1,09:30:00,10,3270,52,10,0,1,HOU,45,0,NA,NA,Pass,1,Complete,Deep,0,left,0,0,NA,NA,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1470,0,0.00164014051118784,0.3305276518379128,0.09283627237287412,5.311619296890972e-4,0.13170028645173446,0.003331674143347207,0.4394328127532546,0,0,2.29682026314737,1.2688135194003771
1,1,08:50:00,9,3230,7,7,1,0,HOU,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1430,0,3.223067466583042e-4,0.3248484200106756,0.013180003182081724,6.924736522741226e-6,0.014499232739052294,0.0013823928425252408,0.6457607197424842,0,0,3.565633782547747,-0.6157867532900778
1,2,08:15:00,9,3195,6,6,1,0,HOU,6,0,NA,NA,No Play,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1395,0,4.0210332090507466e-4,0.38278503418455273,0.015579902544501973,2.0267904963800627e-5,0.01756256069528346,0.0017469578598643784,0.5819031734899285,0,0,2.9498470292576693,-1.1393944768041935
1,2,08:10:00,9,3190,11,11,1,0,HOU,9,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1390,0,4.8696332787922933e-4,0.49462765176557943,0.01776583788382971,1.2042813922033485e-5,0.01834371355216269,0.0012852384075097954,0.46747855224911716,0,0,1.8104525524534758,1.640849452481454
1,3,07:28:00,8,3148,2,2,1,0,HOU,2,1,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,0,0,HOU,NE,3,3,3,2015,1348,0,4.8016810539739833e-4,0.32671996365612477,0.01771722864769153,1.781729925653646e-4,0.024307051570562527,0.0037918991517303597,0.626805515875928,0,0,3.45130200493493,3.54869799506507
1,1,02:32:00,3,2852,82,10,0,0,HOU,5,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,1052,0,0.023420274291891502,0.2335340415998754,0.17219651134786462,0.006893562798189492,0.26158840814885953,0.0033602790195438304,0.29900692279377566,0,0,1.7912841549594143,0.08243247264825215
1,2,02:00:00,2,2820,77,5,0,1,HOU,17,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,1020,0,0.025342058188001067,0.22701118272714868,0.1731872954286617,0.005180617713256671,0.2574236183796967,0.0035736714885008253,0.3082815560747344,0,0,1.8737166276076664,0.20706408022870337
1,1,01:14:00,2,2774,60,10,0,0,HOU,8,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,guard,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,974,0,0.01971043056732937,0.31936750051317864,0.10384912273733511,0.0010300938618496656,0.1555920659961248,0.0032279180748258146,0.3972228682493568,0,0,2.08078070783637,0.27727368280100206
1,2,00:33:00,1,2733,52,2,0,0,HOU,5,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,933,0,0.019732598095209233,0.32350802373905474,0.08421641898665984,6.349798683661939e-4,0.12182305294987514,0.0029214968938102545,0.44716342946702475,0,0,2.358054390637372,-0.19044070330052776
2,1,15:00:00,15,2700,47,10,0,0,HOU,0,0,NA,NA,Pass,1,Incomplete Pass,Deep,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,900,0,0.018647371321370704,0.3606132674438339,0.07211960136311557,3.1215805846532816e-4,0.10691541985650471,0.0029227468925298477,0.43846943506418007,0,0,2.167613687336844,-0.3791925459919261
2,2,14:54:00,15,2694,47,10,0,0,HOU,7,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,894,0,0.02069271452435808,0.3754485721287856,0.08588049543765705,5.559166491554736e-4,0.1287524920599852,0.0033053750859376547,0.38536443411412086,0,0,1.788421141344918,-0.16854923886579498
2,3,14:18:00,15,2658,40,3,0,1,HOU,8,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,858,0,0.020848882410337798,0.4074559291745989,0.0762428804078409,4.3330976900902014e-4,0.11292739293527006,0.0031329593449497726,0.37895864595799356,0,0,1.619871902479123,0.6037720513333371
2,1,13:45:00,14,2625,32,10,0,0,HOU,2,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,guard,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,825,0,0.016088457906822517,0.397518335588188,0.04541107222983085,7.563125762289392e-5,0.06656305801370038,0.002508553045580406,0.47183489195825484,0,0,2.22364395381246,-0.4687462591041911
2,2,13:03:00,14,2583,30,8,0,0,HOU,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,783,0,0.01928806223506059,0.43668758446561845,0.04882147913488064,1.2622376679591275e-4,0.07222305423549805,0.0026314726198120816,0.4202221235423341,0,0,1.754897694708269,-0.9212769446389875
2,3,12:58:00,13,2578,30,8,0,0,HOU,5,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,end,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,778,0,0.021787299673655988,0.5084530814842003,0.060380769969511465,2.0631349347108565e-4,0.09150906930217491,0.0033971483060450717,0.31426631777094116,0,0,0.8336207500692816,1.1700304124511365
2,4,12:18:00,13,2538,25,3,0,0,HOU,0,0,NA,NA,Field Goal,0,NA,NA,0,NA,0,0,NA,NA,Good,43,0,NA,0,4,4,HOU,NE,3,3,3,2015,738,0,0.012320361487648484,0.03643035784084805,6.049057493193494e-4,0.07144737402295868,0.8540605890899237,0.02477059684651441,3.6581496278740883e-4,0,0,2.003651162520418,0.9963488374795819
2,1,09:20:00,10,2360,81,10,0,0,HOU,6,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,560,0,0.14793777562696864,0.22009939781346963,0.15021231006269506,0.005187190484609207,0.21863065125485798,0.0025231901062191405,0.2554094846511804,0,0,1.451771579577212,0.11794420933073124
2,2,08:47:00,9,2327,75,4,0,1,HOU,7,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,527,0,0.15663675281342784,0.2157976680519747,0.1440933094776539,0.003512023014556477,0.20419467335396949,0.0026126919919523275,0.2731528812964653,0,0,1.5697157889079432,0.016057348324133747
2,1,08:14:00,9,2294,68,10,0,0,HOU,6,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,tackle,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,494,0,0.1465790776139078,0.2686149306597278,0.11282405964074992,0.0017024560790157286,0.16259591595434117,0.0024778854365912163,0.30520567461566633,0,0,1.585773137232077,0.05567874231154035
2,2,07:37:00,8,2257,62,4,0,0,HOU,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,457,0,0.15509610626233566,0.27005824318139765,0.10530569102246388,0.0012909932298473372,0.14851075506337896,0.0024849600265006246,0.3172532512140759,0,0,1.6414518795436173,-0.16916130499288884
2,3,07:32:00,8,2252,62,4,0,1,HOU,11,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,end,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,452,0,0.16394543659308033,0.24347500888700427,0.1302068248255913,0.001847828103151894,0.1834561095879625,0.0027571650402736275,0.27431162696293604,0,0,1.4722905745507284,0.23983952383718066
2,1,06:49:00,7,2209,51,10,0,0,HOU,4,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,tackle,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,409,0,0.1347998980853232,0.3261035662229899,0.07260934064868851,3.7117677753775225e-4,0.10330693630557729,0.002265333367778804,0.3605437485921044,0,0,1.712130098387909,-0.19455728876487854
2,2,06:05:00,7,2165,47,6,0,0,HOU,3,0,NA,NA,No Play,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,365,0,0.15143304319200543,0.33547077612824333,0.07166388094046412,4.083480866206261e-4,0.10139057949719288,0.0022868014169720504,0.3373465707385015,0,0,1.5175728096230305,-0.3489923677154796
2,2,05:40:00,6,2140,57,16,0,0,HOU,7,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,340,0,0.20694316605984517,0.2908882696060166,0.0979582550115364,0.0010012844275052155,0.14145663071000744,0.0024931799368870062,0.259259214248202,0,0,1.168580441907551,-0.2550942043406894
2,3,04:58:00,5,2098,50,9,0,0,HOU,4,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,298,0,0.2178420241567561,0.313476976377803,0.09528090078725572,7.383446518547387e-4,0.13626617809029848,0.002784036997070796,0.23361153893896117,0,0,0.9134862375668615,-0.5735745003847157
2,4,04:25:00,5,2065,46,5,0,1,HOU,0,0,NA,NA,Punt,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,3,3,3,2015,265,0,0.2774740591371458,0.3074758184186499,0.11069726150978706,0.0010467314216061016,0.15372898000653998,0.0034332302309209445,0.14614391927535011,0,0,0.33991173718214585,-1.146823788114467
2,1,02:45:00,3,1965,41,10,0,0,HOU,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,middle,NA,NA,NA,0,NA,0,4,4,HOU,NE,2,3,2,2015,165,0,0.2380680480996649,0.31575959307016743,0.04763591911452146,1.2457919634629793e-4,0.06614852346073227,0.0017070583859843233,0.3305562786725833,0,0,1.4723309660482795,-0.3827213434773147
2,2,02:00:00,2,1920,40,9,0,0,HOU,5,0,NA,NA,Pass,1,Complete,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,2,3,2,2015,120,0,0.28213689864808356,0.3179614801158516,0.05098375582277376,1.992343920059832e-4,0.07136035743381629,0.0017465544211242735,0.2756117191663445,0,0,1.0896096225709648,-1.2040861930893438
2,3,01:20:00,2,1880,35,4,0,1,HOU,13,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,2,3,2,2015,80,1,0.35476507877878677,0.4231975888654235,0.03264152686541981,2.5599802240689726e-4,0.024653580353810486,6.34618978983888e-4,0.1638516081351686,0,0,-0.114476570518379,0.580428879922593
2,1,01:12:00,2,1872,22,10,0,1,HOU,10,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,2,3,2,2015,72,1,0.24420350247684133,0.4595509920402037,0.01890631567542823,2.9571268749230466e-5,0.01396587512484472,5.357827030274785e-4,0.2628079607109053,0,0,0.46595230940421395,0.003231111632173933
2,1,00:36:00,1,1836,12,10,0,0,HOU,1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,left,end,NA,NA,0,NA,0,4,4,HOU,NE,2,3,2,2015,36,1,0.20919186195386744,0.48981038860015164,0.013888732735828448,1.15200671568047e-5,0.010194638078701329,4.862462815131418e-4,0.276416612282781,0,0,0.4691834210363879,-0.5027092237787658
2,2,00:28:00,1,1828,11,9,0,0,HOU,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,1,3,1,2015,28,1,0.21262488311593222,0.5368926492791358,0.014447939143652897,2.4705302854761243e-5,0.010854035060644663,4.863322728146493e-4,0.22466945582496506,0,0,-0.03352580274237793,-0.8848070396694941
2,3,00:24:00,1,1824,11,9,0,0,HOU,10,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,1,3,1,2015,24,1,0.21360424051456187,0.6233508636512862,0.015350972837578922,3.8805686249528813e-5,0.012004715581724485,5.747249648950735e-4,0.1350756767637039,0,0,-0.9183328424118721,5.8110798615031465
2,1,00:19:00,1,1819,1,1,1,0,HOU,1,1,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,4,4,HOU,NE,1,2,1,2015,19,1,0.10007108727013618,0.13288851753889638,0.005904193488410873,1.2232356921535145e-4,0.004944018676585546,6.487697115507406e-4,0.7554210897452049,0,0,4.892747019091274,2.1072529809087257
3,1,14:54:00,15,1794,79,10,0,1,HOU,27,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,11,11,HOU,NE,3,3,3,2015,1794,0,0.0018836526845671313,0.2371186603966289,0.1416042413331989,0.006053146025676509,0.2434342177229852,0.0048825152604342345,0.36502356657650925,0,0,2.258296163689369,0.3828090375254516
3,1,14:16:00,15,1756,52,10,0,0,HOU,5,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,tackle,NA,NA,0,NA,0,11,11,HOU,NE,3,3,3,2015,1756,0,0.0011169922494663259,0.32063523932405313,0.07020486760735752,5.539003781545118e-4,0.12073432657415684,0.004437547948275289,0.4823171259185365,0,0,2.6411052012148204,-0.11233726373888064
3,2,13:27:00,14,1707,47,5,0,1,HOU,9,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,11,11,HOU,NE,3,3,3,2015,1707,0,0.0012653478962347858,0.33630608161541314,0.06716786632168052,5.561499553275562e-4,0.11611253667100678,0.004513353628509515,0.4740786639118277,0,0,2.5287679374759398,0.19357979012314175
3,1,12:52:00,13,1672,38,10,0,0,HOU,16,0,NA,NA,Pass,1,Incomplete Pass,Deep,0,right,0,0,NA,NA,NA,NA,0,NA,0,11,11,HOU,NE,3,3,3,2015,1672,0,0.001029491885285922,0.35235394334118914,0.04535801356139943,1.5054654818081936e-4,0.0792269513167369,0.0039337633595901604,0.5179472899876175,0,0,2.7223477275990815,-0.47064727355361136
3,2,12:48:00,13,1668,38,10,0,0,HOU,2,0,NA,NA,Pass,1,Complete,Short,0,left,0,0,NA,NA,NA,NA,0,NA,0,11,11,HOU,NE,3,3,3,2015,1668,0,0.0011516295902350565,0.38364631803160937,0.05447292511530321,2.9869958113260507e-4,0.09672592284284418,0.004486629392365646,0.4592178754465099,0,0,2.25170045404547,-0.7409842831041618
3,3,12:48:00,13,1668,36,8,0,0,HOU,0,0,NA,NA,No Play,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,11,11,HOU,NE,3,3,3,2015,1668,0,0.0012167334268245707,0.4415938774013175,0.063632824421946,3.936157242119136e-4,0.11461892302225152,0.0056292378064514495,0.372914788196997,0,0,1.5107161709413084,0.34181289137532045
3,3,11:57:00,12,1617,31,3,0,0,HOU,20,0,NA,NA,Pass,1,Incomplete Pass,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,11,11,HOU,NE,3,3,3,2015,1617,0,0.0012207384468387714,0.43553250581231867,0.04689367008835765,2.4302778558073926e-4,0.08417873721887555,0.004288068352692215,0.42764325229533634,0,0,1.8525290623166288,-0.45838611178364785
3,4,11:52:00,12,1612,31,3,0,0,HOU,0,0,NA,NA,Field Goal,0,NA,NA,0,NA,0,0,NA,NA,Good,49,0,NA,0,11,11,HOU,NE,3,3,3,2015,1612,0,7.56775884020347e-4,0.04663658348199795,0.0013546681118504682,0.12923847414787504,0.7955491119990141,0.0260933368771871,3.7104949805489987e-4,0,0,1.394142950532981,1.605857049467019
3,1,08:56:00,9,1436,84,10,0,0,HOU,-1,0,NA,NA,Run,0,NA,NA,0,NA,0,1,right,tackle,NA,NA,0,NA,0,14,14,HOU,NE,3,3,3,2015,1436,0,0.010614610080729218,0.22334649647075042,0.13903161421718166,0.009568128018186801,0.2813390686729156,0.00510040334787836,0.33099967919235795,0,0,2.156136153087087,-0.19948156969776476
3,2,08:17:00,9,1397,85,11,0,0,HOU,8,0,NA,NA,Pass,1,Complete,Short,0,middle,0,0,NA,NA,NA,NA,0,NA,0,14,14,HOU,NE,3,3,3,2015,1397,0,0.012899924535216644,0.19202081814811078,0.164729465938519,0.012177127074220797,0.3377942885830593,0.005723127313010674,0.2746552484078627,0,0,1.9566545833893223,0.47293268530595767
3,3,07:39:00,8,1359,77,3,0,0,HOU,0,0,NA,NA,Pass,1,Incomplete Pass,Short,0,right,0,0,NA,NA,NA,NA,0,NA,0,14,14,HOU,NE,3,3,3,2015,1359,0,0.01298208446376979,0.173138765599636,0.15412943513258623,0.007523804755971152,0.3071850045486388,0.0053824566181087195,0.33965844888128927,0,0,2.42958726869528,-0.019829165404591897
3,4,07:34:00,8,1354,77,3,0,1,HOU,0,0,NA,NA,Punt,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,14,14,HOU,NE,3,3,3,2015,1354,0,0.013611009816136171,0.07554017701526956,0.21182080633361533,0.007308188607830006,0.42390333058764457,0.007049567596185309,0.26076692004331903,0,0,2.409758103290688,-5.013018302549217
